id,name,path,web_path,artist_id
103,2017_100.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_100.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_100.jpg,44
104,2017_101.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_101.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_101.jpg,44
105,2017_102.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_102.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_102.jpg,44
106,2017_103.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_103.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_103.jpg,44
107,2017_104.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_104.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_104.jpg,44
108,2017_105.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_105.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_105.jpg,44
109,2017_106.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_106.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_106.jpg,44
110,2017_107.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_107.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_107.jpg,44
111,2017_108.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_108.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_108.jpg,44
112,2017_109.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_109.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_109.jpg,44
113,2017_110.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_110.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_110.jpg,44
114,2017_111.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_111.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_111.jpg,44
115,2017_112.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_112.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_112.jpg,44
116,2017_113.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_113.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_113.jpg,44
117,2017_114.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_114.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_114.jpg,44
118,2017_115.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_115.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_115.jpg,44
119,2017_116.jpg,"/Volumes/MOCP_AI/Ai Weiwei/2017_116.jpg",https://storage.googleapis.com/mocp_images/MOCP_IMAGES/2017_116.jpg,44
